[2025-09-15 17:33:27] [INFO    ] discord.client: logging in using static token
[2025-09-15 17:33:30] [DEBUG   ] discord.http: GET https://discord.com/api/v10/channels/958563923873910837/messages with None has returned 200
[2025-09-15 17:33:30] [DEBUG   ] discord.http: GET https://discord.com/api/v10/channels/958563923873910837/messages has received [{'type': 0, 'content': '`!enlist @yourself` to verify, this gives you access to the rest of the server!', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-09-16T00:33:30.736000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1417307375999778846', 'channel_id': '958563923873910837', 'author': {'id': '1055708942984032326', 'username': 'Zani', 'avatar': 'fdd9626bae2ed8c8946cbe39dbc60aa7', 'discriminator': '2446', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': '!enlist <@699328079293710377>', 'mentions': [{'id': '699328079293710377', 'username': 'ansorus', 'avatar': '3d1cbed8ea06e2a4d9e475e388c62329', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Ansorus', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-09-16T00:33:26.401000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1417307357817475223', 'channel_id': '958563923873910837', 'author': {'id': '699328079293710377', 'username': 'ansorus', 'avatar': '3d1cbed8ea06e2a4d9e475e388c62329', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Ansorus', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': 'Ohh', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-09-16T00:33:18.879000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1417307326268051457', 'channel_id': '958563923873910837', 'author': {'id': '699328079293710377', 'username': 'ansorus', 'avatar': '3d1cbed8ea06e2a4d9e475e388c62329', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Ansorus', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': 'not "yourself"', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-09-16T00:33:09.095000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1417307285230850129', 'channel_id': '958563923873910837', 'author': {'id': '846441699226943538', 'username': 'tututututu22222', 'avatar': 'a35bc895e865fd264b081ae6e50f569f', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'itu', 'avatar_decoration_data': {'asset': 'a_7b3552536d367435c8fe7bfce8060b89', 'sku_id': '1366494385562193961', 'expires_at': None}, 'collectibles': {'nameplate': {'sku_id': '1400163655462555658', 'asset': 'nameplates/rock/mini_goku/', 'label': 'COLLECTIBLES_ROCK_MINI_GOKU_NP_A11Y', 'palette': 'berry'}}, 'display_name_styles': None, 'banner_color': None, 'clan': {'identity_guild_id': '1273568436076941333', 'identity_enabled': True, 'tag': 'DORO', 'badge': '5bd5ab866cae0aafef5aa66e1ea8d31d'}, 'primary_guild': {'identity_guild_id': '1273568436076941333', 'identity_enabled': True, 'tag': 'DORO', 'badge': '5bd5ab866cae0aafef5aa66e1ea8d31d'}}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': '!enlist @yourself', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-09-16T00:33:05.080000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1417307268390850592', 'channel_id': '958563923873910837', 'author': {'id': '699328079293710377', 'username': 'ansorus', 'avatar': '3d1cbed8ea06e2a4d9e475e388c62329', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Ansorus', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': 'also ping yourself', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-09-16T00:33:02.369000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1417307257020092467', 'channel_id': '958563923873910837', 'author': {'id': '846441699226943538', 'username': 'tututututu22222', 'avatar': 'a35bc895e865fd264b081ae6e50f569f', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'itu', 'avatar_decoration_data': {'asset': 'a_7b3552536d367435c8fe7bfce8060b89', 'sku_id': '1366494385562193961', 'expires_at': None}, 'collectibles': {'nameplate': {'sku_id': '1400163655462555658', 'asset': 'nameplates/rock/mini_goku/', 'label': 'COLLECTIBLES_ROCK_MINI_GOKU_NP_A11Y', 'palette': 'berry'}}, 'display_name_styles': None, 'banner_color': None, 'clan': {'identity_guild_id': '1273568436076941333', 'identity_enabled': True, 'tag': 'DORO', 'badge': '5bd5ab866cae0aafef5aa66e1ea8d31d'}, 'primary_guild': {'identity_guild_id': '1273568436076941333', 'identity_enabled': True, 'tag': 'DORO', 'badge': '5bd5ab866cae0aafef5aa66e1ea8d31d'}}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': 'try again', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-09-16T00:32:52.758000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1417307216708505754', 'channel_id': '958563923873910837', 'author': {'id': '846441699226943538', 'username': 'tututututu22222', 'avatar': 'a35bc895e865fd264b081ae6e50f569f', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'itu', 'avatar_decoration_data': {'asset': 'a_7b3552536d367435c8fe7bfce8060b89', 'sku_id': '1366494385562193961', 'expires_at': None}, 'collectibles': {'nameplate': {'sku_id': '1400163655462555658', 'asset': 'nameplates/rock/mini_goku/', 'label': 'COLLECTIBLES_ROCK_MINI_GOKU_NP_A11Y', 'palette': 'berry'}}, 'display_name_styles': None, 'banner_color': None, 'clan': {'identity_guild_id': '1273568436076941333', 'identity_enabled': True, 'tag': 'DORO', 'badge': '5bd5ab866cae0aafef5aa66e1ea8d31d'}, 'primary_guild': {'identity_guild_id': '1273568436076941333', 'identity_enabled': True, 'tag': 'DORO', 'badge': '5bd5ab866cae0aafef5aa66e1ea8d31d'}}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 19, 'content': 'hold on', 'mentions': [{'id': '699328079293710377', 'username': 'ansorus', 'avatar': '3d1cbed8ea06e2a4d9e475e388c62329', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Ansorus', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-09-16T00:32:51.514000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1417307211490787369', 'channel_id': '958563923873910837', 'author': {'id': '846441699226943538', 'username': 'tututututu22222', 'avatar': 'a35bc895e865fd264b081ae6e50f569f', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'itu', 'avatar_decoration_data': {'asset': 'a_7b3552536d367435c8fe7bfce8060b89', 'sku_id': '1366494385562193961', 'expires_at': None}, 'collectibles': {'nameplate': {'sku_id': '1400163655462555658', 'asset': 'nameplates/rock/mini_goku/', 'label': 'COLLECTIBLES_ROCK_MINI_GOKU_NP_A11Y', 'palette': 'berry'}}, 'display_name_styles': None, 'banner_color': None, 'clan': {'identity_guild_id': '1273568436076941333', 'identity_enabled': True, 'tag': 'DORO', 'badge': '5bd5ab866cae0aafef5aa66e1ea8d31d'}, 'primary_guild': {'identity_guild_id': '1273568436076941333', 'identity_enabled': True, 'tag': 'DORO', 'badge': '5bd5ab866cae0aafef5aa66e1ea8d31d'}}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'message_reference': {'type': 0, 'channel_id': '958563923873910837', 'message_id': '1417307143673221161', 'guild_id': '937845370841624576'}, 'referenced_message': {'type': 0, 'content': '!enlist @yourself', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-09-16T00:32:35.345000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1417307143673221161', 'channel_id': '958563923873910837', 'author': {'id': '699328079293710377', 'username': 'ansorus', 'avatar': '3d1cbed8ea06e2a4d9e475e388c62329', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Ansorus', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}}, {'type': 0, 'content': '!enlist @yourself', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-09-16T00:32:35.345000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1417307143673221161', 'channel_id': '958563923873910837', 'author': {'id': '699328079293710377', 'username': 'ansorus', 'avatar': '3d1cbed8ea06e2a4d9e475e388c62329', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'Ansorus', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False}, {'type': 0, 'content': '-aura', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-08-21T02:05:23.742000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1407908414717431960', 'channel_id': '958563923873910837', 'author': {'id': '846441699226943538', 'username': 'tututututu22222', 'avatar': 'a35bc895e865fd264b081ae6e50f569f', 'discriminator': '0', 'public_flags': 256, 'flags': 256, 'banner': None, 'accent_color': None, 'global_name': 'itu', 'avatar_decoration_data': {'asset': 'a_7b3552536d367435c8fe7bfce8060b89', 'sku_id': '1366494385562193961', 'expires_at': None}, 'collectibles': {'nameplate': {'sku_id': '1400163655462555658', 'asset': 'nameplates/rock/mini_goku/', 'label': 'COLLECTIBLES_ROCK_MINI_GOKU_NP_A11Y', 'palette': 'berry'}}, 'display_name_styles': None, 'banner_color': None, 'clan': {'identity_guild_id': '1273568436076941333', 'identity_enabled': True, 'tag': 'DORO', 'badge': '5bd5ab866cae0aafef5aa66e1ea8d31d'}, 'primary_guild': {'identity_guild_id': '1273568436076941333', 'identity_enabled': True, 'tag': 'DORO', 'badge': '5bd5ab866cae0aafef5aa66e1ea8d31d'}}, 'pinned': False, 'mention_everyone': False, 'tts': False}]
[2025-09-15 17:33:30] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/958563923873910837/messages/1417307375999778846 with None has returned 204
[2025-09-15 17:33:30] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/958563923873910837/messages/1417307375999778846 has received 
[2025-09-15 17:33:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 13, 'op': 0, 'd': {'id': '1417307375999778846', 'channel_id': '958563923873910837', 'guild_id': '937845370841624576'}}
[2025-09-15 17:33:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-15 17:33:30] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-09-15 17:33:30] [DEBUG   ] discord.client: Dispatching event message_delete
[2025-09-15 17:33:30] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/958563923873910837/messages/1403562483226247190 with None has returned 204
[2025-09-15 17:33:30] [DEBUG   ] discord.http: DELETE /channels/{channel_id}/messages/{message_id}:older-than-two-weeks has found its initial rate limit bucket hash (c51d12acd501bc2e6c76ab191408bd45).
[2025-09-15 17:33:30] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/958563923873910837/messages/1403562483226247190 has received 
[2025-09-15 17:33:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 14, 'op': 0, 'd': {'id': '1403562483226247190', 'channel_id': '958563923873910837', 'guild_id': '937845370841624576'}}
[2025-09-15 17:33:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-15 17:33:30] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-09-15 17:33:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 15, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-16T00:33:32.273000+00:00', 'pinned': False, 'nonce': '17264339327978096514', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1379974035705696287'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-05T00:04:08.865178+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1417307382446424127', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '`!enlist @yourself` to verify, this gives you access to the rest of the server!', 'components': [], 'channel_type': 0, 'channel_id': '958563923873910837', 'author': {'username': 'Zani', 'public_flags': 0, 'primary_guild': None, 'id': '1055708942984032326', 'global_name': None, 'display_name_styles': None, 'discriminator': '2446', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'fdd9626bae2ed8c8946cbe39dbc60aa7'}, 'attachments': [], 'guild_id': '937845370841624576'}}
[2025-09-15 17:33:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-15 17:33:31] [DEBUG   ] discord.client: Dispatching event message
[2025-09-15 17:33:31] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/958563923873910837/messages with {"content":"`!enlist @yourself` to verify, this gives you access to the rest of the server!","components":[],"nonce":"17264339327978096514","enforce_nonce":true,"tts":false} has returned 200
[2025-09-15 17:33:31] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/958563923873910837/messages has received {'type': 0, 'content': '`!enlist @yourself` to verify, this gives you access to the rest of the server!', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-09-16T00:33:32.273000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1417307382446424127', 'channel_id': '958563923873910837', 'author': {'id': '1055708942984032326', 'username': 'Zani', 'avatar': 'fdd9626bae2ed8c8946cbe39dbc60aa7', 'discriminator': '2446', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '17264339327978096514'}
[2025-09-15 17:33:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 16, 'op': 0, 'd': {'user_id': '846441699226943538', 'timestamp': 1757982814, 'member': {'user': {'username': 'tututututu22222', 'public_flags': 256, 'primary_guild': {'tag': 'DORO', 'identity_guild_id': '1273568436076941333', 'identity_enabled': True, 'badge': '5bd5ab866cae0aafef5aa66e1ea8d31d'}, 'id': '846441699226943538', 'global_name': 'itu', 'display_name_styles': None, 'display_name': 'itu', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1400163655462555658', 'palette': 'berry', 'label': 'COLLECTIBLES_ROCK_MINI_GOKU_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/rock/mini_goku/'}}, 'bot': False, 'avatar_decoration_data': {'sku_id': '1366494385562193961', 'expires_at': None, 'asset': 'a_7b3552536d367435c8fe7bfce8060b89'}, 'avatar': 'a35bc895e865fd264b081ae6e50f569f'}, 'roles': ['1090850140228694057', '1001683496336621721', '1293606077476241479'], 'premium_since': None, 'pending': False, 'nick': 'iku', 'mute': False, 'joined_at': '2024-09-02T02:48:33.423000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '958563923873910837', 'guild_id': '937845370841624576'}}
[2025-09-15 17:33:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-15 17:33:33] [DEBUG   ] discord.client: Dispatching event typing
[2025-09-15 17:33:33] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-09-15 17:33:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 17, 'op': 0, 'd': {'user_id': '699328079293710377', 'timestamp': 1757982827, 'member': {'user': {'username': 'ansorus', 'public_flags': 0, 'primary_guild': None, 'id': '699328079293710377', 'global_name': 'Ansorus', 'display_name_styles': None, 'display_name': 'Ansorus', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '3d1cbed8ea06e2a4d9e475e388c62329'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-15T22:43:16.375000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '958563923873910837', 'guild_id': '937845370841624576'}}
[2025-09-15 17:33:46] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-15 17:33:46] [DEBUG   ] discord.client: Dispatching event typing
[2025-09-15 17:33:46] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-09-15 17:33:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 18, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-16T00:33:50.353000+00:00', 'pinned': False, 'nonce': '1417307457771798528', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-09-15T22:43:16.375000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1417307458279575602', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'thank you zani, very helpful', 'components': [], 'channel_type': 0, 'channel_id': '958563923873910837', 'author': {'username': 'ansorus', 'public_flags': 0, 'primary_guild': None, 'id': '699328079293710377', 'global_name': 'Ansorus', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '3d1cbed8ea06e2a4d9e475e388c62329'}, 'attachments': [], 'guild_id': '937845370841624576'}}
[2025-09-15 17:33:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-15 17:33:49] [DEBUG   ] discord.client: Dispatching event message
[2025-09-15 17:33:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 19, 'op': 0, 'd': {'id': '1417307458279575602', 'channel_id': '958563923873910837', 'guild_id': '937845370841624576'}}
[2025-09-15 17:33:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-15 17:33:49] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-09-15 17:33:49] [DEBUG   ] discord.client: Dispatching event message_delete
[2025-09-15 17:33:49] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/958563923873910837/messages/1417307458279575602 with None has returned 204
[2025-09-15 17:33:49] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/958563923873910837/messages/1417307458279575602 has received 
[2025-09-15 17:33:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 20, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-09-16T00:33:50.952000+00:00', 'pinned': False, 'nonce': '16468640746159645629', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1379974035705696287'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-05T00:04:08.865178+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1417307460791963648', 'flags': 0, 'embeds': [{'type': 'rich', 'title': '🗑️ Message Deleted', 'id': '1417307460791963649', 'fields': [{'value': 'ansorus (699328079293710377)', 'name': 'User', 'inline': False}, {'value': '<#958563923873910837>', 'name': 'Channel', 'inline': False}, {'value': 'thank you zani, very helpful', 'name': 'Content', 'inline': False}], 'content_scan_version': 0, 'color': 15158332}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1378602394430083194', 'author': {'username': 'Zani', 'public_flags': 0, 'primary_guild': None, 'id': '1055708942984032326', 'global_name': None, 'display_name_styles': None, 'discriminator': '2446', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'fdd9626bae2ed8c8946cbe39dbc60aa7'}, 'attachments': [], 'guild_id': '937845370841624576'}}
[2025-09-15 17:33:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-09-15 17:33:49] [DEBUG   ] discord.client: Dispatching event message
[2025-09-15 17:33:49] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1378602394430083194/messages with {"embeds":[{"fields":[{"inline":false,"name":"User","value":"ansorus (699328079293710377)"},{"inline":false,"name":"Channel","value":"<#958563923873910837>"},{"inline":false,"name":"Content","value":"thank you zani, very helpful"}],"flags":0,"color":15158332,"type":"rich","title":"\ud83d\uddd1\ufe0f Message Deleted"}],"content":null,"components":[],"nonce":"16468640746159645629","enforce_nonce":true,"tts":false} has returned 200
[2025-09-15 17:33:49] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1378602394430083194/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': '🗑️ Message Deleted', 'color': 15158332, 'fields': [{'name': 'User', 'value': 'ansorus (699328079293710377)', 'inline': False}, {'name': 'Channel', 'value': '<#958563923873910837>', 'inline': False}, {'name': 'Content', 'value': 'thank you zani, very helpful', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2025-09-16T00:33:50.952000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1417307460791963648', 'channel_id': '1378602394430083194', 'author': {'id': '1055708942984032326', 'username': 'Zani', 'avatar': 'fdd9626bae2ed8c8946cbe39dbc60aa7', 'discriminator': '2446', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '16468640746159645629'}
[2025-09-15 17:33:49] [DEBUG   ] discord.http: GET https://discord.com/api/v10/channels/958563923873910837/messages with None has returned 200
